"GeneCluster"	"NS"	"REG"	"FC"	"p"	"FDR"
"Soil_0046172798"	2.73533333333333	6.26666666666667	2.29100658055082	0.553	0.714125899280576
"Soil_0046559579"	3.34586466165414	4.38333333333333	1.31007490636704	0.625	0.762964012468121
"Soil_0046615780"	4.01627118644068	11.2535714285714	2.80199491173917	0.0191	0.0960126021003501
"Soil_0046636451"	7.34672222222222	7.92	1.0780317753193	0.721	0.833843758389262
"Soil_0046717888"	6.14437288135593	10.7261818181818	1.74569187536268	0.0123	0.0751608510638298
"Soil_0046856981"	3.10474226804124	3.846	1.2387501660247	0.515	0.683914919852035
"Soil_0046988196"	3.4330612244898	4.68285714285714	1.36404708120319	0.496	0.668157598499062
"Soil_0047066242"	6.00462365591398	10.6683333333333	1.77668642443995	0.0072	0.0564983606557377
"Soil_0047221506"	3.70137583892617	4.35666666666667	1.1770397971611	0.171	0.349462998102467
"Soil_0047318355"	2.35711538461538	3.6	1.52729052786163	0.604	0.749433179723502
"Soil_0047778146"	6.64296703296703	10.3876666666667	1.56370889921865	0.064	0.19361797752809
"Soil_0047830315"	2.31115044247788	5.23875	2.26672825088069	0.234	0.421434782608696
"Soil_0047968256"	2.86711538461538	6.78111111111111	2.36513366273914	0.00387	0.0398055106888361
"Soil_0048002432"	4.52577777777778	7.20621621621622	1.59226028542536	0.000856	0.0174770047393365
"Soil_0048271338"	9.56261363636364	6.665	0.696985181400102	0.262	0.450217790187475
"Soil_0048381660"	3.58867507886435	18.0075	5.01786860171764	0.143	0.313508396946565
"Soil_0048493665"	5.28012658227848	5.18	0.981037086759523	0.994	1
"Soil_0048552175"	3.47859090909091	3.93666666666667	1.13168428526005	0.0818	0.22331711026616
"Soil_0048650451"	5.29532934131737	11.535	2.17833476569568	0.00726	0.0568656
"Soil_0048736577"	7.22614457831325	9.11733333333333	1.26171476843901	0.866	0.925509302902506
"Soil_0048789827"	9.69888059701493	10.797619047619	1.11328507858343	0.522	0.688963235294118
"Soil_0048900137"	4.61217391304348	5.82590909090909	1.2631590223502	0.0107	0.0685946428571429
"Soil_0048907735"	4.71258064516129	19.5355555555556	4.14540503951141	0.00882	0.0631887707641196
"Soil_0049076290"	4.28248780487805	9.40205128205128	2.19546481167832	0.00131	0.0214580988593156
"Soil_0049247587"	4.19949152542373	13.002	3.09608911490495	0.282	0.471972027972028
"Soil_0049583000"	3.06118644067797	21.7933333333333	7.11924404333462	0.184	0.3641120808452
"Soil_0049704928"	5.64537549407115	6.88	1.21869661410928	0.294	0.483601374570447
"Soil_0050012433"	4.37088235294118	3.855	0.881972949330462	0.967	0.984831205673759
"Soil_0050091502"	2.3797191011236	5.33714285714286	2.24276170016154	0.00398	0.0405339007092199
"Soil_0050429428"	7.69775	14.6214285714286	1.89944185917035	0.0942	0.242132219570406
"Soil_0050610070"	10.3870454545455	19.428125	1.870418790889	0.00285	0.0339165745856354
"Soil_0050731189"	6.44051724137931	11.8041666666667	1.8327979297729	0.0469	0.163731928687196
"Soil_0051053561"	3.9947619047619	6.805	1.70348074859936	0.77	0.867458158995816
"Soil_0051144622"	1.37682926829268	18.6933333333333	13.5770888692058	0.283	0.473277950310559
"Soil_0051420264"	7.35677710843374	10.8188888888889	1.47060169547426	0.121	0.280855603448276
"Soil_0051603434"	21.8054838709677	28.3888888888889	1.30191510800118	0.333	0.526059405940594
"Soil_0052022528"	8.76411764705882	13.4033333333333	1.52934201400541	0.0903	0.236287272727273
"Soil_0052099825"	6.20609195402299	11.0921875	1.78730634063675	0.00334	0.0365195939086294
"Soil_0052194962"	5.06747663551402	7.57125	1.49408680978201	0.0566	0.179817699115044
"Soil_0052315995"	2.90638888888889	6.862	2.36100544776833	0.011	0.0699970457902511
"Soil_0052420945"	2.0115306122449	1.17	0.581646629127987	0.392	0.578929036681522
"Soil_0052426734"	3.06650176678445	4.99888888888889	1.63016012025023	0.218	0.402893178893179
"Soil_0052470677"	2.43704402515723	4.595	1.88548091563653	0.341	0.533416122004357
"Soil_0052550288"	4.87871396895787	4.6	0.942871426623642	0.0932	0.241289423076923
"Soil_0052595198"	2.75384615384615	2.14555555555556	0.77911235257604	0.876	0.932034576438627
"Soil_0052756243"	2.41447876447876	8.980625	3.71948808667146	0.00672	0.0541117009345794
"Soil_0052922222"	2.55169014084507	1.8190625	0.712885342495998	0.193	0.373514824797844
"Soil_0053031641"	4.90537313432836	10.4	2.1201241404491	0.0594	0.185297031136857
"Soil_0053244135"	0.503482587064677	0.650833333333333	1.29266304347826	0.136	0.30515
"Soil_0053318466"	7.03544520547945	11.4720689655172	1.63061023580745	0.00149	0.0231729963898917
"Soil_0053356351"	4.22228571428571	13.11	3.1049533089728	0.759	0.859335611038108
"Soil_0053493242"	4.40354085603113	9.42	2.13918760106388	0.0474	0.164676774193548
"Soil_0053503634"	6.64	6.45333333333333	0.971887550200803	0.571	0.724342756183745
"Soil_0053670639"	4.28790540540541	9.43818181818182	2.20111707834876	0.0648	0.194806978367062
"Soil_0053796345"	4.59322033898305	7.96818181818182	1.73477021133848	0.0141	0.0801356200527704
"Soil_0053983536"	2.02351800554017	7.16434782608696	3.54054068531724	0.051	0.170316279069767
"Soil_0054195412"	4.48379807692308	5.06875	1.13045902447916	0.443	0.623470761189154
"Soil_0054220967"	19.3586956521739	20.5883333333333	1.06351862249672	0.767	0.865436354112101
"Soil_0054455389"	5.53063897763578	9.27339622641509	1.67673143445339	0.0114	0.0718
"Soil_0054620077"	5.32284482758621	9.54	1.79227467811159	0.623	0.762250497017893
"Soil_0054940292"	5.95289473684211	8.76	1.47155298174263	0.372	0.560929646482324
"Soil_0054953216"	8.18204081632653	11.2292307692308	1.37242419358552	0.0973	0.246135290663535
"Soil_0055089561"	6.47325	3.7425	0.578148534352914	0.703	0.819184203408169
"Soil_0055313804"	6.95742857142857	13.4422222222222	1.93206758563417	0.013	0.0774605809128631
"Soil_0055347777"	5.40436241610738	13.2045833333333	2.44331936251682	6.95e-06	0.000751746
"Soil_0055398977"	5.26700680272109	7.16142857142857	1.35967710687762	0.0598	0.18573785147801
"Soil_0055419256"	11.9031147540984	10.665	0.895983968929471	0.973	0.988604716981132
"Soil_0055887887"	3.02787234042553	6.805	2.24745274400956	0.675	0.797121710526316
"Soil_0056105149"	2.86297872340426	3.16333333333333	1.10490982956797	0.0713	0.206714516129032
"Soil_0056273776"	1.72939393939394	6.492	3.75391624321009	0.000912	0.0176977297297297
"Soil_0056350973"	2.38342857142857	0.766	0.321385758810837	0.12	0.27974025974026
"Soil_0056856974"	9.49309523809524	9.48444444444444	0.999088727813866	0.832	0.906947368421053
"Soil_0057223388"	6.19740963855422	12.9404761904762	2.08804596520024	0.000184	0.00644448780487805
"Soil_0057390553"	6.03241286863271	10.5960869565217	1.75652548777276	0.0125	0.0758450704225352
"Soil_0057595164"	2.17964285714286	8.45857142857143	3.88071440275274	0.0303	0.12648488372093
"Soil_0058043366"	7.29168539325843	13.02	1.78559541420118	0.00242	0.0305729032258064
"Soil_0058348352"	8.4625	7.57	0.894534711964549	0.577	0.729162804341449
"Soil_0058607077"	6.8055223880597	6.86666666666667	1.00898450921479	0.853	0.918451387153212
"Soil_0058629632"	1.81257731958763	6.31666666666667	3.48490880825086	0.221	0.406345710627401
"Soil_0058861045"	4.24978181818182	6.51132075471698	1.5321541277389	0.0259	0.11429387755102
"Soil_0058867834"	7.01496	12.0626470588235	1.71956034800249	0.114	0.271783065855008
"Soil_0058905289"	5.56934210526316	13.9122222222222	2.49800101327495	0.00636	0.0518918181818182
"Soil_0058966513"	1.69010178117048	3.95428571428571	2.33967312403349	0.263	0.451036624203822
"Soil_0059040761"	22.4974303405573	22.2236170212766	0.987829129143382	0.583	0.734375438596491
"Soil_0059309444"	4.60007042253521	9.1775	1.99507815250838	0.0597	0.18573785147801
"Soil_0059940553"	9.43772727272727	11.9275	1.26381062466888	0.374	0.562174459176553
"Soil_0059942651"	3.87781914893617	7.32769230769231	1.88964261257583	0.228	0.414965779467681
"Soil_0060227718"	3.9098	13.5481818181818	3.46518538497668	0.0219	0.103562239297475
"Soil_0060318576"	2.84057613168724	5.544	1.95171674441515	0.133	0.300610703043022
"Soil_0060495560"	4.11441964285714	9.08733333333333	2.20865495553169	0.00247	0.0309324418604651
"Soil_0060694177"	11.485175879397	10.6369230769231	0.926143681961756	0.955	0.97839239001189
"Soil_0060771277"	3.5583606557377	5.77888888888889	1.62403124584088	0.254	0.442113939393939
"Soil_0060909193"	5.29943089430894	10.5635714285714	1.99334072643831	0.00437	0.042883735763098
"Soil_0061202667"	5.38235772357724	10.845	2.01491624246635	0.0182	0.0925685950413223
"Soil_0061210973"	5.6327027027027	12.17	2.16059690034067	0.000267	0.00815770212765957
"Soil_0061247957"	4.82006849315068	3.376	0.700404984866355	0.934	0.967694083694084
"Soil_0061357698"	6.0525	6.28090909090909	1.03773797454095	0.726	0.836706260032103
"Soil_0061455173"	5.36255813953488	6.232	1.16213192245978	0.244	0.432929159802306
"Soil_0061658861"	6.38595238095238	14.6892105263158	2.30023803029441	0.012	0.0744899135446686
"Soil_0061673570"	4.80954545454545	11.2875	2.34689537850865	0.0073	0.0569492805755396
"Soil_0062286275"	5.91795081967213	9.1885	1.55264892865552	0.00299	0.0346261290322581
"Soil_0062609511"	6.49302540415704	10.25	1.57861695619389	0.936	0.968834214320038
"Soil_0062736028"	28.7131944444444	30.0307692307692	1.04588743300137	0.779	0.873713095548034
"Soil_0062902431"	6.99212230215827	13.8957894736842	1.98734931587152	0.000347	0.00957030379746836
"Soil_0062967977"	7.18341463414634	13.8425	1.92700835257368	0.256	0.443980676328502
"Soil_0063017263"	1.39121212121212	1.285	0.923654977129166	0.704	0.819684324324324
"Soil_0063037550"	5.01773006134969	10.3971428571429	2.07208094696632	0.0236	0.108736684491979
"Soil_0063186933"	6.58553191489362	11.53125	1.75099751227707	0.0507	0.170105607476636
"Soil_0063226904"	5.77124567474048	9.46428571428571	1.63990345372211	0.0108	0.069132838038633
"Soil_0063426543"	7.92868421052632	7.35	0.927013840485911	0.965	0.983491838183108
"Soil_0063522755"	10.8742352941176	20.8766666666667	1.91982848467145	0.535	0.698841722255913
"Soil_0063601694"	4.47262295081967	7.48888888888889	1.6743841301258	0.273	0.462297169811321
"Soil_0063695894"	2.29109756097561	3.34	1.45781657529142	0.29	0.479401381427475
"Soil_0063705078"	9.83744680851064	18.5869230769231	1.88940519209141	0.188	0.367970922308042
"Soil_0063953739"	7.06383116883117	8.43047619047619	1.19347079353698	0.612	0.756309810671256
"Soil_0064035463"	2.74081632653061	3.38333333333333	1.23442541573591	0.432	0.61319802306425
"Soil_0064050690"	6.06825112107623	6.40451612903226	1.05541382537517	0.0981	0.247143157894737
"Soil_0064179884"	4.92264705882353	4.958	1.00718169325447	0.596	0.744222608695652
"Soil_0064224597"	10.5845238095238	16.1858823529412	1.52920269671247	0.0335	0.134
"Soil_0064245051"	5.28459854014599	10.6110344827586	2.0079168553957	0.00103	0.0187225316455696
"Soil_0064411890"	3.41769230769231	3.661	1.07119063695701	0.523	0.689227286631998
"Soil_0064511209"	3.97469565217391	17.0716666666667	4.2950877653562	0.00501	0.0467937931034483
"Soil_0064541236"	5.68130434782609	12.55	2.20899977041402	0.118	0.277480349344978
"Soil_0064751973"	3.53139175257732	8.22322580645161	2.32860763761201	0.00314	0.0355042519685039
"Soil_0064773624"	12.094347826087	13.6166666666667	1.1258702711771	0.581	0.732498683055312
"Soil_0065062754"	7.50466124661247	11.2136363636364	1.49422285632121	0.0216	0.103507007786429
"Soil_0065218419"	4.09704697986577	9.20666666666667	2.24714696021579	0.541	0.703267350633675
"Soil_0065749048"	2.98526315789474	13.41125	4.49248501410437	0.00121	0.0206034782608696
"Soil_0065773685"	2.94120418848168	7.07833333333333	2.40661065323294	0.483	0.657014209030628
"Soil_0066139845"	2.75303571428571	14.8025	5.37679185314912	0.00869	0.0629185210084034
"Soil_0066278866"	5.40119341563786	6.6575	1.23259796265114	0.177	0.356482468443198
"Soil_0066313107"	2.75658536585366	0.9575	0.347350026543975	0.157	0.332852362204724
"Soil_0066416535"	1.98300751879699	15.5122222222222	7.82257357835579	0.00194	0.0268730546623794
"Soil_0066474919"	5.27076923076923	4.27	0.810128429655575	0.788	0.878546583850932
"Soil_0067022888"	2.65267045454545	2.9475	1.11114442992696	0.123	0.283663811563169
"Soil_0067148032"	4.64127659574468	4.59157894736842	0.989292245926083	0.104	0.256751862464183
"Soil_0067213614"	6.57655172413793	1.64375	0.249941013003356	0.789	0.879206414899121
"Soil_0067455973"	0.969885057471264	1.07222222222222	1.10551473492929	0.339	0.532026229508197
"Soil_0067817564"	8.43157894736842	9.64166666666667	1.14351851851852	0.932	0.966784493137491
"Soil_0068047016"	2.66973913043478	6.898	2.58377304410136	0.00279	0.033387
"Soil_0068591100"	10.8152777777778	19.6184615384615	1.81395817486738	0.00815	0.0607442906574394
"Soil_0068966760"	14.64	15.4183333333333	1.05316484517304	0.957	0.979276959619952
"Soil_0069083633"	7.45064748201439	10.2921052631579	1.38137058396639	0.472	0.647571974522293
"Soil_0069095213"	4.36057324840764	6.21505747126437	1.42528450210851	2.61e-05	0.00185738360655738
"Soil_0069124303"	3.28854430379747	7.38333333333333	2.24516766424809	0.206	0.389915641476274
"Soil_0069136938"	2.80498127340824	4.76181818181818	1.69762922375316	0.0713	0.206714516129032
"Soil_0069138619"	6.25651428571429	12	1.91800089506708	0.00365	0.0389212871287129
"Soil_0069193032"	5.05329192546584	10.15	2.00859165662873	0.0703	0.205462957937585
"Soil_0069439856"	7.26120567375887	8.53076923076923	1.17484197722128	0.238	0.42614463840399
"Soil_0069577646"	3.20945595854922	10.76375	3.35376155305323	0.506	0.675921860465116
"Soil_0069765796"	2.65589928057554	3.37636363636364	1.27126945703753	0.768	0.865657770800628
"Soil_0069900420"	2.85154545454545	2.74	0.96088245608442	0.537	0.700816722205392
"Soil_0069985640"	1.67328358208955	3.01	1.7988582642048	0.0341	0.13564432132964
"Soil_0070136791"	3.22031746031746	6.754	2.09730875394322	0.0555	0.178217857142857
"Soil_0070151089"	4.60575342465753	21.375	4.64093450716793	0.0121	0.074680229226361
"Soil_0070286914"	8.36	15.4966666666667	1.853668261563	0.0884	0.234211070110701
"Soil_0070407243"	10.4094890510949	17.2364	1.65583535516443	0.0103	0.0677441221374046
"Soil_0070408968"	4.42290598290598	5.46764705882353	1.23621145915273	0.2	0.382084257206208
"Soil_0070616334"	8.66775974025974	11.315	1.3054122794203	0.0953	0.243506761565836
"Soil_0070698833"	6.17689655172414	11.212	1.81515100764808	0.0211	0.101904484304933
"Soil_0070704452"	1.35959183673469	2.01125	1.47930426298409	0.022	0.103807228915663
"Soil_0070720796"	0.605	0.854285714285714	1.41204250295159	0.334	0.527059340659341
"Soil_0070760185"	4.77604790419162	5.31	1.11179789368104	0.78	0.874135619641465
"Soil_0071018996"	7.89101190476191	12.9157142857143	1.63676274242093	0.446	0.626464949462015
"Soil_0071130660"	8.16558139534884	11.1415789473684	1.364456296243	0.106	0.259902105862265
"Soil_0071249213"	5.0427868852459	7.47105263157895	1.48153249415271	0.568	0.723305941472066
"Soil_0071334291"	4.54140449438202	8.52777777777778	1.87778423796584	0.216	0.401089655172414
"Soil_0071556600"	3.14405940594059	12.15	3.86443079829948	0.0264	0.115346044624746
"Soil_0071560101"	2.38384615384615	4.4425	1.8635850274282	0.0767	0.215681201044386
"Soil_0071872241"	3.68766393442623	2.76516129032258	0.749840912700419	0.585	0.735604203152364
"Soil_0072085922"	3.06219512195122	2.04333333333333	0.667277313155449	0.963	0.982615821885362
"Soil_0072184337"	12.3514814814815	11.498	0.930900476775915	0.596	0.744222608695652
"Soil_0072229497"	6.55565445026178	8.59625	1.31127259150408	0.0999	0.250319581638582
"Soil_0072481951"	2.68704678362573	5.56333333333333	2.07042667334081	0.00543	0.0483314876033058
"Soil_0072509535"	2.28806451612903	1.768	0.772705484280276	0.746	0.84997831261571
"Soil_0073148519"	2.4730487804878	6.18857142857143	2.50240572583883	0.0395	0.14821615986099
"Soil_0073481364"	1.71666666666667	2.96333333333333	1.72621359223301	0.0722	0.207773947895792
"Soil_0073615102"	4.31573913043478	4.398	1.01906066772783	0.55	0.711745268849504
"Soil_0073647844"	8.78846153846154	13.1433333333333	1.49552151714077	0.41	0.59490737622095
"Soil_0073651672"	8.08354838709677	12.8925	1.59490602178858	0.059	0.184986899563319
"Soil_0074068730"	3.83801369863014	3.68285714285714	0.959573735802878	0.631	0.767461321287408
"Soil_0074138785"	5.93716666666667	9.35333333333333	1.57538668837549	0.17	0.34857686815802
"Soil_0074290379"	4.50809248554913	5.98190476190476	1.3269259184633	0.9	0.945658536585366
"Soil_0074455654"	10.1415979381443	14.77	1.4563779879744	0.0213	0.102755207166853
"Soil_0074495421"	1.92924528301887	1.84	0.953740831295844	0.267	0.45626180087267
"Soil_0074498083"	5.41494252873563	3.544	0.654485247293568	0.48	0.655001583782072
"Soil_0074534831"	5.05733333333333	13.7906896551724	2.72686982372247	2.65e-06	0.000439084615384615
"Soil_0074542790"	3.25557142857143	8.52166666666667	2.6175640294294	0.0846	0.227501123595506
"Soil_0074823091"	6.43367088607595	8.77428571428571	1.36380705038479	0.0988	0.248180991253644
"Soil_0074867312"	4.49180327868852	6.6569696969697	1.48202610042026	0.0258	0.114113347022587
"Soil_0074937683"	6.27891304347826	7.0172	1.11758196863207	0.242	0.430978090119884
"Soil_0075128210"	5.19702290076336	15.5430769230769	2.99076552477648	0.157	0.332852362204724
"Soil_0075172541"	9.38809917355372	12.4144444444444	1.32235974662645	0.401	0.587587755102041
"Soil_0075270709"	3.33529010238908	5.948	1.78335311694159	0.018	0.0922045184304399
"Soil_0075401935"	1.87211382113821	3.64083333333333	1.94477135536544	0.0347	0.137396691176471
"Soil_0075534711"	3.43351515151515	4.21818181818182	1.22853158702981	0.788	0.878546583850932
"Soil_0075997254"	6.44992	8.52384615384615	1.32154292671012	0.364	0.553125925925926
"Soil_0076009421"	6.96212121212121	10.0966666666667	1.45022850924918	0.0373	0.143986021505376
"Soil_0076093833"	3.9402	3.218	0.816709811684686	0.965	0.983491838183108
"Soil_0076139125"	4.74887362637363	8.75789473684211	1.84420463164228	0.0015	0.0232324285714286
"Soil_0076201300"	7.20635944700461	10.3683333333333	1.43877548845319	0.00286	0.0339418181818182
"Soil_0076201439"	3.31866359447005	9.3055	2.80399014094286	0.00153	0.0233731914893617
"Soil_0076208246"	3.01982905982906	2.36571428571429	0.78339344341835	0.953	0.977040456925274
"Soil_0076416490"	3.88995061728395	8.12727272727273	2.08929971788366	0.11	0.265478991596639
"Soil_0076421392"	9.37583333333333	12.8175	1.36707848191272	0.627	0.764755379388448
"Soil_0076498717"	1.03047619047619	1.01333333333333	0.983364140480591	0.405	0.59043654822335
"Soil_0076587886"	6.67010416666667	12.6591666666667	1.89789639717021	0.05	0.168676585747847
"Soil_0076589078"	4.05636923076923	6.83859375	1.68589035192518	0.000301	0.00873165100671141
